Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,climbRate,altitudeRelative,altitudeAMSL,flightDistance,flightTime,distanceToHome,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery.voltage,battery.percentRemaining,battery.mahConsumed,battery.current,battery.temperature,battery.instantPower,battery.timeRemaining,battery.chargeState,battery2.voltage,battery2.percentRemaining,battery2.mahConsumed,battery2.current,battery2.temperature,battery2.instantPower,battery2.timeRemaining,battery2.chargeState,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,temperature.temperature1,temperature.temperature2,temperature.temperature3,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2020-08-02 18:57:48.809,-1.0,-1.6,31,0.3,0.3,0.3,0.0,3.5,-0.0,-0.0,50.0,0.0,00:00:00,0.1,308,--.--,--.--,0,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:48,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.01,0.00,0.01,0.00,0.00,0.42,0.20,43.9451638,-78.8968383,17TPJ 68775 67932,0.0,0.0,134.4,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:49.808,-1.0,-1.6,31,0.0,-0.0,0.1,0.0,3.0,-0.0,-0.0,50.0,0.0,00:00:01,0.0,308,--.--,--.--,27,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:49,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.02,0.01,0.00,0.00,0.43,0.20,43.9451638,-78.8968383,17TPJ 68775 67932,0.0,0.0,273.6,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:50.816,2.1,0.9,31,8.0,21.0,0.1,0.0,2.0,0.2,-0.0,50.0,0.0,00:00:02,0.0,308,--.--,--.--,61,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:50,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.01,0.02,0.00,0.00,0.43,0.20,43.9451638,-78.8968383,17TPJ 68775 67932,0.0,0.0,207.5,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:51.818,-0.7,-1.2,31,-1.7,-0.7,0.0,0.1,-2.7,2.2,1.0,51.1,0.0,00:00:03,0.2,308,--.--,--.--,66,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:51,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.00,0.03,0.00,0.00,0.43,0.20,43.9451624,-78.8968375,17TPJ 68775 67932,0.0,0.0,154.5,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:52.817,-1.4,-2.0,31,0.2,-1.1,0.0,0.0,1.4,2.7,3.7,53.7,0.0,00:00:04,0.3,308,--.--,--.--,58,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:52,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.00,0.00,0.00,0.00,0.46,0.20,43.9451613,-78.8968370,17TPJ 68775 67932,0.0,0.0,177.7,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:53.819,-1.6,-2.4,31,0.2,-1.2,-0.0,0.1,4.1,1.9,6.1,56.1,0.0,00:00:05,0.3,308,--.--,--.--,57,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:53,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.00,0.00,0.00,0.00,0.45,0.20,43.9451614,-78.8968370,17TPJ 68775 67932,0.0,0.0,327.3,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:54.812,-1.5,-2.0,31,0.5,-0.6,-0.0,0.1,-1.9,1.6,7.9,57.9,0.0,00:00:06,0.2,308,--.--,--.--,57,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:54,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.00,0.00,0.02,0.00,0.00,0.45,0.20,43.9451621,-78.8968373,17TPJ 68775 67932,0.0,0.0,348.8,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:55.813,-1.3,-1.9,31,-0.2,0.2,0.2,0.1,-2.9,1.6,9.5,59.5,0.0,00:00:07,0.1,308,--.--,--.--,58,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:55,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.00,0.00,0.01,0.00,0.00,0.45,0.21,43.9451629,-78.8968377,17TPJ 68775 67932,0.0,0.0,336.9,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:56.808,-0.8,-1.3,31,0.9,0.1,0.3,0.1,-3.2,2.7,11.2,61.3,0.0,00:00:08,0.1,308,--.--,--.--,65,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:56,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.00,0.01,0.00,0.00,0.44,0.21,43.9451634,-78.8968380,17TPJ 68775 67932,0.0,0.0,324.1,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 18:57:57.808,-0.8,-1.6,31,0.6,-1.6,-0.2,0.0,-2.1,3.0,14.1,64.2,0.0,00:00:09,0.0,308,--.--,--.--,60,0001:47:08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,18:57:57,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.02,0.00,0.00,0.44,0.21,43.9451633,-78.8968380,17TPJ 68775 67932,0.0,0.0,126.8,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
